# Time-averaged data for fix printave
# TimeStep v_temp v_etotal v_enthalpy v_density v_press v_vol v_pe
13655000 76.9213 -9.28578 -7.49517 1.26031 5172.68 189891 -9.51504
13656000 77.1522 -9.28382 -7.49368 1.26062 5172.64 189843 -9.51376
13657000 76.8704 -9.28584 -7.49634 1.26071 5171.14 189830 -9.51495
13658000 76.9959 -9.28581 -7.49654 1.2606 5170.01 189848 -9.5153
13659000 76.8931 -9.28674 -7.49615 1.26031 5172.67 189890 -9.51592
13660000 76.9372 -9.28701 -7.49723 1.26028 5170.18 189895 -9.51632
13661000 76.914 -9.28694 -7.49734 1.26029 5169.64 189894 -9.51617
13662000 77.0478 -9.28489 -7.49532 1.26026 5169.47 189897 -9.51452
13663000 76.9118 -9.28647 -7.49725 1.26025 5168.38 189900 -9.5157
13664000 76.9127 -9.2857 -7.49653 1.26048 5169.24 189865 -9.51493
13665000 77.0744 -9.28486 -7.49631 1.26049 5167.45 189864 -9.51457
13666000 76.9276 -9.28597 -7.49736 1.26035 5167.06 189884 -9.51525
13667000 76.9579 -9.28543 -7.49648 1.26017 5167.3 189911 -9.5148
13668000 77.0622 -9.28496 -7.49663 1.26045 5166.65 189870 -9.51464
13669000 76.9931 -9.2858 -7.49833 1.26045 5164.16 189870 -9.51527
13670000 77.0444 -9.28527 -7.49693 1.26041 5166.56 189876 -9.5149
13671000 76.9157 -9.28635 -7.49812 1.26016 5165.2 189914 -9.51559
13672000 76.8788 -9.28685 -7.49981 1.26022 5162.02 189904 -9.51598
13673000 77.0315 -9.28575 -7.49786 1.26047 5165.48 189867 -9.51533
13674000 77.0337 -9.28582 -7.49875 1.26053 5163.36 189857 -9.51541
13675000 77.0758 -9.28577 -7.49916 1.26044 5161.66 189871 -9.51549
13676000 76.9341 -9.28616 -7.49919 1.26045 5162.77 189869 -9.51546
13677000 76.9656 -9.28608 -7.49965 1.26057 5161.68 189851 -9.51547
13678000 77.2087 -9.28442 -7.49753 1.26036 5162.14 189882 -9.51453
13679000 77.0313 -9.28561 -7.49975 1.26055 5159.93 189855 -9.5152
13680000 76.8582 -9.28654 -7.50072 1.26044 5159.37 189871 -9.51561
13681000 77.016 -9.28486 -7.49946 1.26059 5158.81 189848 -9.5144
13682000 76.9672 -9.28483 -7.49896 1.26081 5161.05 189815 -9.51422
13683000 76.9876 -9.28503 -7.50001 1.26071 5158.18 189830 -9.51448
13684000 77.1122 -9.2841 -7.49906 1.26072 5158.26 189828 -9.51392
13685000 76.9127 -9.2848 -7.49978 1.26081 5158.58 189816 -9.51404
13686000 77.0073 -9.28441 -7.49977 1.26075 5157.26 189824 -9.51393
13687000 76.9592 -9.28553 -7.50064 1.26045 5156.73 189870 -9.5149
13688000 77.062 -9.28533 -7.50078 1.26038 5155.48 189880 -9.51501
13689000 76.9427 -9.28509 -7.50052 1.26058 5156.33 189850 -9.51442
13690000 76.9509 -9.28577 -7.50186 1.26053 5154.22 189857 -9.51511
13691000 77.0879 -9.28399 -7.49951 1.26045 5155.52 189870 -9.51375
13692000 76.9461 -9.28581 -7.50224 1.26067 5153.8 189836 -9.51514
13693000 77.0065 -9.28576 -7.50193 1.2605 5153.87 189862 -9.51527
13694000 76.9973 -9.28577 -7.50241 1.26052 5152.64 189859 -9.51526
13695000 76.8271 -9.28684 -7.50342 1.2607 5153.48 189832 -9.51582
13696000 76.8031 -9.28658 -7.50336 1.2604 5151.68 189877 -9.51548
13697000 77.0182 -9.2852 -7.50215 1.26053 5151.75 189858 -9.51475
13698000 77.0946 -9.28472 -7.50147 1.26033 5151.53 189887 -9.5145
13699000 76.9546 -9.28583 -7.50305 1.26044 5150.6 189871 -9.51519
13700000 77.0714 -9.28544 -7.50259 1.26026 5150.04 189899 -9.51515
13701000 76.8582 -9.28642 -7.50338 1.26028 5150.73 189896 -9.51549
13702000 76.9209 -9.28525 -7.50311 1.26044 5148.72 189871 -9.5145
13703000 76.9929 -9.28434 -7.50228 1.26042 5148.42 189874 -9.51381
13704000 76.9534 -9.28459 -7.50202 1.26033 5149.58 189887 -9.51394
13705000 76.9238 -9.28557 -7.50425 1.26041 5146.23 189876 -9.51483
13706000 77.037 -9.28463 -7.50261 1.26042 5148.3 189874 -9.51423
13707000 77.1257 -9.28352 -7.50182 1.26004 5145.83 189932 -9.51338
13708000 77.0892 -9.28388 -7.50216 1.26002 5145.8 189935 -9.51364
13709000 77.0239 -9.28446 -7.50294 1.26035 5146.6 189885 -9.51402
13710000 77.0007 -9.28477 -7.50305 1.26014 5146.31 189916 -9.51427
13711000 77.1012 -9.28443 -7.50418 1.26012 5141.99 189919 -9.51423
13712000 77.1447 -9.28406 -7.5032 1.26037 5144.8 189881 -9.51399
13713000 77.021 -9.28515 -7.50375 1.25988 5144.34 189955 -9.51471
13714000 77.1041 -9.28401 -7.50334 1.25988 5142.2 189956 -9.51382
13715000 77.0057 -9.2844 -7.50338 1.26008 5144.06 189926 -9.51391
13716000 77.1317 -9.28366 -7.50333 1.25989 5141.25 189954 -9.51355
13717000 77.0345 -9.28433 -7.50357 1.25998 5142.88 189940 -9.51392
13718000 77.0808 -9.28495 -7.50493 1.26001 5140.89 189936 -9.51469
13719000 76.9082 -9.28544 -7.506 1.26033 5140.59 189887 -9.51466
13720000 76.8674 -9.28546 -7.50614 1.26037 5140.3 189882 -9.51456
13721000 76.8675 -9.28593 -7.50737 1.26039 5138.2 189878 -9.51503
13722000 76.9631 -9.28557 -7.50573 1.26027 5141.4 189897 -9.51495
13723000 77.0787 -9.28489 -7.5063 1.2602 5137.5 189907 -9.51462
13724000 77.0607 -9.28474 -7.50576 1.26031 5139.04 189891 -9.51442
13725000 76.8961 -9.28602 -7.5077 1.26024 5136.94 189901 -9.51521
13726000 77.0952 -9.28511 -7.50675 1.26031 5137.33 189890 -9.51489
13727000 76.8824 -9.28609 -7.50801 1.26033 5136.58 189887 -9.51523
13728000 77.0361 -9.28545 -7.50718 1.26022 5136.69 189904 -9.51505
13729000 76.8744 -9.28638 -7.50815 1.26004 5135.8 189931 -9.5155
13730000 77.0749 -9.28512 -7.50719 1.26006 5135.05 189928 -9.51484
13731000 77.0256 -9.28549 -7.50769 1.25984 5133.75 189961 -9.51506
13732000 76.9681 -9.28502 -7.507 1.26003 5135.2 189932 -9.51442
13733000 76.9361 -9.28619 -7.50862 1.25991 5133.38 189951 -9.51549
13734000 76.999 -9.28621 -7.5093 1.26027 5132.93 189896 -9.5157
13735000 76.9072 -9.28706 -7.51037 1.26039 5132.79 189878 -9.51628
13736000 76.9955 -9.2859 -7.50927 1.26031 5132.35 189890 -9.51538
13737000 77.1122 -9.28505 -7.50843 1.26019 5131.77 189909 -9.51488
13738000 77.2509 -9.28403 -7.50765 1.26037 5131.8 189881 -9.51427
13739000 76.9565 -9.2864 -7.51042 1.26032 5130.48 189889 -9.51577
13740000 76.8597 -9.2872 -7.51172 1.26037 5129.24 189881 -9.51627
13741000 77.0138 -9.28575 -7.50952 1.26024 5130.86 189902 -9.51528
13742000 76.9624 -9.28604 -7.51025 1.2602 5129.41 189907 -9.51542
13743000 76.8351 -9.28661 -7.51145 1.26029 5127.95 189894 -9.51561
13744000 76.9423 -9.28525 -7.50965 1.26029 5129.25 189894 -9.51457
13745000 77.1063 -9.28434 -7.50936 1.26029 5127.46 189894 -9.51415
13746000 76.9486 -9.28609 -7.51092 1.25998 5126.77 189940 -9.51543
13747000 76.9453 -9.28696 -7.51189 1.25988 5126.02 189956 -9.51629
13748000 76.9993 -9.28606 -7.51064 1.26005 5127.75 189929 -9.51555
13749000 76.9501 -9.28527 -7.51087 1.26012 5125.1 189919 -9.51461
13750000 77.0168 -9.2847 -7.50966 1.25984 5125.8 189962 -9.51425
13751000 77.0429 -9.28523 -7.5106 1.25976 5124.26 189974 -9.51485
13752000 76.8786 -9.28613 -7.51193 1.25991 5123.64 189951 -9.51526
13753000 77.0292 -9.28558 -7.51168 1.26013 5123.71 189918 -9.51516
13754000 77.0285 -9.28543 -7.51177 1.26023 5123.4 189902 -9.51501
13755000 76.866 -9.28685 -7.51259 1.25988 5123.71 189956 -9.51594
13756000 76.8182 -9.28618 -7.51251 1.26015 5123.12 189914 -9.51513
13757000 76.9584 -9.28509 -7.51204 1.2599 5120.3 189952 -9.51446
13758000 77.2907 -9.2833 -7.5104 1.26004 5120.44 189931 -9.51366
13759000 76.9988 -9.28636 -7.51275 1.25988 5121.86 189956 -9.51585
13760000 77.0431 -9.28569 -7.51273 1.25978 5119.54 189970 -9.51531
13761000 76.9219 -9.28644 -7.51359 1.25986 5119.55 189959 -9.5157
13762000 76.9706 -9.28527 -7.51231 1.25968 5119.2 189985 -9.51468
13763000 76.9657 -9.28567 -7.51305 1.25994 5119.2 189946 -9.51506
13764000 76.8255 -9.28608 -7.51392 1.26011 5118.59 189920 -9.51505
13765000 77.0059 -9.28477 -7.5131 1.25999 5116.66 189939 -9.51428
13766000 77.0535 -9.28497 -7.51299 1.26002 5117.7 189934 -9.51462
13767000 76.9947 -9.28552 -7.51409 1.25996 5115.8 189944 -9.515
13768000 77.0508 -9.28521 -7.51328 1.26004 5117.64 189931 -9.51485
13769000 77.0393 -9.28616 -7.51509 1.26001 5114.99 189936 -9.51577
13770000 76.8154 -9.28723 -7.51603 1.26008 5115.69 189925 -9.51617
13771000 76.9664 -9.28654 -7.51557 1.25988 5114.21 189956 -9.51593
13772000 76.7849 -9.28572 -7.51481 1.26003 5114.65 189932 -9.51457
13773000 76.9023 -9.28603 -7.51499 1.25978 5114.03 189970 -9.51524
13774000 76.8768 -9.28667 -7.51628 1.26004 5113.18 189931 -9.5158
13775000 77.0285 -9.28596 -7.51539 1.25994 5113.32 189946 -9.51554
13776000 77.1396 -9.28431 -7.51426 1.25996 5111.89 189943 -9.51422
13777000 77.0753 -9.28519 -7.51542 1.25994 5110.97 189946 -9.51491
13778000 76.9857 -9.28457 -7.5148 1.26003 5111.4 189933 -9.51402
13779000 77.0427 -9.28523 -7.5159 1.26002 5110 189934 -9.51485
13780000 77.071 -9.28493 -7.5153 1.26006 5111.07 189928 -9.51463
13781000 77.1567 -9.28429 -7.51473 1.25978 5109.73 189971 -9.51425
13782000 76.9779 -9.28536 -7.51616 1.25977 5108.66 189972 -9.51479
13783000 77.2189 -9.28353 -7.51377 1.25986 5110.61 189959 -9.51368
13784000 76.8735 -9.28643 -7.51787 1.25987 5107.21 189957 -9.51555
13785000 76.9404 -9.28577 -7.517 1.25984 5107.68 189962 -9.51509
13786000 76.9273 -9.28613 -7.51807 1.26012 5106.79 189920 -9.5154
13787000 77.1146 -9.28533 -7.51712 1.25984 5106.09 189961 -9.51516
13788000 77.0866 -9.28488 -7.51638 1.26003 5107.7 189933 -9.51464
13789000 76.923 -9.28533 -7.5181 1.26031 5105.11 189891 -9.51459
13790000 76.9244 -9.28495 -7.51721 1.26031 5106.63 189890 -9.51422
13791000 77.0941 -9.28463 -7.51761 1.26016 5103.91 189914 -9.5144
13792000 77.1121 -9.28392 -7.51718 1.26009 5102.84 189924 -9.51375
13793000 76.9407 -9.28559 -7.51834 1.26015 5104.61 189914 -9.51491
13794000 76.9432 -9.28529 -7.51836 1.26026 5104.09 189898 -9.51461
13795000 76.8155 -9.28608 -7.51967 1.26014 5102.09 189916 -9.51502
13796000 76.9714 -9.28472 -7.51837 1.26005 5101.58 189929 -9.51412
13797000 77.0374 -9.28431 -7.51765 1.26027 5103.32 189897 -9.51391
13798000 76.8525 -9.28529 -7.51919 1.26001 5100.69 189936 -9.51434
13799000 76.9645 -9.28551 -7.5195 1.25987 5099.85 189957 -9.5149
13800000 77.0319 -9.28537 -7.51835 1.25947 5101.13 190017 -9.51496
13801000 76.8951 -9.28635 -7.52041 1.25964 5098.7 189992 -9.51553
13802000 76.965 -9.28574 -7.51928 1.25963 5100.21 189993 -9.51513
13803000 77.2078 -9.28398 -7.51803 1.25968 5098.93 189985 -9.51409
13804000 77.0954 -9.28539 -7.52002 1.25973 5097.43 189978 -9.51517
13805000 76.9298 -9.28627 -7.52074 1.25987 5098.44 189957 -9.51555
13806000 77.0255 -9.28585 -7.52078 1.25982 5096.93 189965 -9.51542
13807000 76.9552 -9.28568 -7.52089 1.25996 5096.69 189943 -9.51504
13808000 76.9803 -9.2852 -7.52036 1.25993 5096.69 189948 -9.51464
13809000 76.929 -9.2853 -7.5212 1.26008 5095.14 189925 -9.51458
13810000 76.9362 -9.28513 -7.52096 1.26023 5095.96 189903 -9.51443
13811000 77.0265 -9.28581 -7.52182 1.25986 5093.95 189959 -9.51538
13812000 77.0558 -9.28523 -7.52123 1.25996 5094.39 189943 -9.51489
13813000 76.9467 -9.28636 -7.52221 1.25967 5093.69 189987 -9.51569
13814000 77.034 -9.28565 -7.52216 1.25976 5092.13 189974 -9.51525
13815000 77.0524 -9.2855 -7.5212 1.25959 5093.76 189998 -9.51515
13816000 76.976 -9.28545 -7.52181 1.25966 5092.13 189989 -9.51487
13817000 76.9181 -9.28569 -7.52255 1.25979 5091.24 189968 -9.51494
13818000 77.0128 -9.28525 -7.52211 1.25971 5090.96 189981 -9.51478
13819000 77.081 -9.28496 -7.52163 1.2598 5091.84 189967 -9.5147
13820000 77.1314 -9.2842 -7.52173 1.25993 5089.88 189947 -9.51409
13821000 76.8493 -9.28688 -7.52386 1.25973 5090.67 189978 -9.51592
13822000 77.0498 -9.28471 -7.52259 1.25988 5088.63 189956 -9.51435
13823000 76.9707 -9.28577 -7.52382 1.25998 5088.57 189940 -9.51518
13824000 77.0655 -9.28519 -7.52371 1.26007 5087.59 189927 -9.51488
13825000 77.1739 -9.28411 -7.52262 1.26014 5087.91 189916 -9.51413
13826000 76.8682 -9.28624 -7.52501 1.26027 5087.7 189896 -9.51535
13827000 76.9477 -9.28572 -7.52445 1.26 5086.68 189937 -9.51506
13828000 77.0195 -9.28633 -7.52486 1.25987 5086.71 189957 -9.51588
13829000 77.0365 -9.28527 -7.52427 1.25987 5085.37 189956 -9.51487
13830000 77.0616 -9.28507 -7.52404 1.25993 5085.75 189947 -9.51475
13831000 77.0257 -9.28552 -7.52482 1.25998 5084.96 189941 -9.51509
13832000 77.0086 -9.28536 -7.52481 1.25961 5083.06 189996 -9.51488
13833000 76.9682 -9.28571 -7.52503 1.25966 5083.63 189988 -9.51511
13834000 77.0303 -9.28519 -7.5242 1.25966 5084.51 189988 -9.51478
13835000 77.047 -9.28565 -7.52594 1.25976 5081.2 189973 -9.51528
13836000 77.1442 -9.28481 -7.52419 1.25978 5083.93 189970 -9.51474
13837000 76.9865 -9.2861 -7.52605 1.2598 5082.35 189967 -9.51555
13838000 76.8408 -9.28706 -7.52776 1.25963 5079.48 189993 -9.51608
13839000 77.0105 -9.28599 -7.52611 1.25951 5080.68 190012 -9.51552
13840000 76.8789 -9.28651 -7.52709 1.25977 5080.39 189973 -9.51565
13841000 77.1292 -9.28538 -7.52604 1.25976 5080.16 189973 -9.51526
13842000 77.084 -9.28571 -7.52695 1.25983 5078.72 189963 -9.51545
13843000 76.9876 -9.28618 -7.52738 1.25987 5079.03 189957 -9.51563
13844000 77.0072 -9.28587 -7.52696 1.25983 5079.14 189963 -9.51538
13845000 76.9572 -9.28564 -7.52772 1.25989 5076.57 189954 -9.51501
13846000 77.0332 -9.28505 -7.5264 1.25975 5078.11 189975 -9.51465
13847000 77.1232 -9.28422 -7.52643 1.25974 5075.59 189977 -9.51408
13848000 76.8818 -9.2861 -7.52722 1.25953 5077.87 190008 -9.51524
13849000 77.0885 -9.28516 -7.52748 1.2596 5074.7 189998 -9.51492
13850000 77.1153 -9.2852 -7.52751 1.2597 5075.14 189983 -9.51504
13851000 77.1206 -9.28433 -7.52689 1.25979 5074.79 189968 -9.51418
13852000 77.2201 -9.28376 -7.52651 1.25982 5074.32 189965 -9.51391
13853000 77.0399 -9.28443 -7.52694 1.25975 5074.75 189976 -9.51405
13854000 76.8586 -9.28586 -7.52918 1.25946 5071.26 190019 -9.51493
13855000 76.9702 -9.28539 -7.52795 1.25941 5073.26 190026 -9.5148
13856000 77.0063 -9.2863 -7.5289 1.2594 5073.1 190027 -9.51581
13857000 76.8495 -9.286 -7.52913 1.25925 5070.94 190050 -9.51504
13858000 77.1833 -9.28487 -7.52755 1.25923 5072.15 190054 -9.51491
13859000 77.1406 -9.28553 -7.52866 1.2593 5071.17 190042 -9.51544
13860000 76.8955 -9.28637 -7.52981 1.25929 5070.23 190044 -9.51555
13861000 76.854 -9.28667 -7.53036 1.25922 5069.22 190055 -9.51573
13862000 76.9715 -9.28563 -7.52934 1.25941 5069.93 190026 -9.51504
13863000 77.0515 -9.28626 -7.53068 1.25939 5067.81 190029 -9.51591
13864000 77.0215 -9.28639 -7.53076 1.25947 5068.23 190017 -9.51594
13865000 77.0568 -9.28547 -7.53002 1.25952 5067.95 190009 -9.51513
13866000 76.9546 -9.28604 -7.53079 1.25951 5067.33 190011 -9.5154
13867000 76.9496 -9.28554 -7.53037 1.25947 5066.94 190018 -9.51489
13868000 76.9112 -9.28606 -7.53118 1.25937 5065.7 190032 -9.51529
13869000 76.9326 -9.28633 -7.531 1.25937 5067.01 190033 -9.51562
13870000 77.0665 -9.28642 -7.53165 1.25918 5064.57 190061 -9.51611
13871000 76.9477 -9.28671 -7.53165 1.25914 5065.3 190067 -9.51605
13872000 76.9206 -9.28695 -7.53281 1.25904 5062.26 190081 -9.5162
13873000 76.9789 -9.2873 -7.53293 1.25908 5063.12 190076 -9.51673
13874000 77.0285 -9.28681 -7.53141 1.25884 5065.07 190113 -9.51639
13875000 76.97 -9.28692 -7.53249 1.25908 5063.22 190077 -9.51632
13876000 77.0347 -9.28669 -7.53254 1.25885 5061.52 190111 -9.51629
13877000 77.2351 -9.28511 -7.53116 1.25909 5061.89 190075 -9.51531
13878000 76.9416 -9.28663 -7.53308 1.2593 5061.56 190043 -9.51595
13879000 77.1881 -9.28461 -7.53132 1.25928 5060.77 190046 -9.51467
13880000 77.0175 -9.28546 -7.53272 1.25948 5059.93 190016 -9.515
13881000 76.9963 -9.28507 -7.53202 1.25946 5060.77 190019 -9.51456
13882000 77.0102 -9.28587 -7.5331 1.25943 5059.87 190023 -9.5154
13883000 76.9286 -9.28672 -7.53454 1.25934 5057.82 190036 -9.516
13884000 76.9305 -9.28656 -7.53423 1.25938 5058.4 190031 -9.51584
13885000 77.077 -9.28577 -7.53323 1.25908 5057.75 190077 -9.51549
13886000 76.937 -9.28691 -7.53458 1.25912 5057.34 190070 -9.51621
13887000 76.9585 -9.28679 -7.53544 1.25928 5055.14 190046 -9.51616
13888000 76.927 -9.2869 -7.53419 1.2593 5059.17 190043 -9.51618
13889000 76.9793 -9.28673 -7.53621 1.25966 5054.27 189988 -9.51616
13890000 77.0104 -9.28621 -7.53523 1.25953 5055.1 190008 -9.51573
13891000 77.0327 -9.28649 -7.53536 1.25942 5055.06 190025 -9.51608
13892000 76.9248 -9.2864 -7.53552 1.25951 5054.71 190012 -9.51567
13893000 76.9387 -9.28562 -7.53548 1.2597 5053.33 189982 -9.51493
13894000 76.8588 -9.28674 -7.53663 1.25973 5053.33 189978 -9.51581
13895000 76.9555 -9.28661 -7.5366 1.25955 5052.4 190005 -9.51597
13896000 76.9753 -9.28538 -7.53582 1.25979 5052.04 189968 -9.5148
13897000 76.7919 -9.28779 -7.5382 1.25961 5051.37 189997 -9.51666
13898000 77.0085 -9.28611 -7.5363 1.25947 5051.46 190018 -9.51563
13899000 76.8839 -9.28712 -7.5373 1.25936 5051.05 190034 -9.51627
13900000 77.0615 -9.28633 -7.53679 1.25935 5050.2 190035 -9.51601
13901000 77.1128 -9.28638 -7.53661 1.25909 5049.8 190075 -9.51621
13902000 77.0159 -9.2861 -7.53693 1.25921 5048.57 190057 -9.51564
13903000 77.0158 -9.28612 -7.53661 1.25931 5050.02 190041 -9.51566
13904000 77.1305 -9.28513 -7.53622 1.25924 5047.91 190052 -9.51501
13905000 77.1136 -9.2851 -7.53626 1.25902 5046.87 190084 -9.51493
13906000 77.0754 -9.28582 -7.53667 1.25909 5048.02 190074 -9.51553
13907000 77.0366 -9.28536 -7.53685 1.25921 5046.69 190056 -9.51497
13908000 76.9982 -9.28551 -7.53741 1.25932 5045.94 190039 -9.515
13909000 77.0955 -9.28515 -7.53664 1.25912 5046.29 190069 -9.51492
13910000 77.0628 -9.28449 -7.53647 1.25934 5045.79 190037 -9.51417
13911000 77.0205 -9.28609 -7.53819 1.25908 5044.37 190075 -9.51565
13912000 77.0782 -9.28554 -7.53768 1.25911 5044.39 190072 -9.51527
13913000 76.9657 -9.28698 -7.53959 1.25909 5042.93 190075 -9.51637
13914000 76.9569 -9.28698 -7.53928 1.25913 5044.02 190068 -9.51635
13915000 77.09 -9.28598 -7.53863 1.25908 5042.81 190076 -9.51574
13916000 76.9684 -9.28691 -7.54034 1.25914 5040.78 190067 -9.51631
13917000 76.965 -9.28589 -7.53885 1.25924 5042.59 190051 -9.51528
13918000 77.1447 -9.28494 -7.53829 1.25943 5042.18 190024 -9.51487
13919000 76.8656 -9.28644 -7.54057 1.25946 5040.02 190019 -9.51553
13920000 77.0906 -9.28459 -7.53811 1.25935 5041.38 190035 -9.51436
13921000 77.029 -9.28561 -7.53949 1.25931 5040.19 190041 -9.51519
13922000 76.9511 -9.28653 -7.54104 1.25947 5038.98 190018 -9.51588
13923000 76.9619 -9.28645 -7.54093 1.25936 5038.63 190033 -9.51583
13924000 76.9338 -9.28652 -7.54086 1.25931 5038.84 190042 -9.51582
13925000 76.9052 -9.28638 -7.54161 1.25936 5036.49 190033 -9.51559
13926000 77.0664 -9.28559 -7.54041 1.25934 5037.56 190037 -9.51528
13927000 77.0982 -9.28597 -7.5416 1.2594 5035.48 190028 -9.51576
13928000 76.773 -9.28842 -7.54372 1.25933 5036.15 190038 -9.51723
13929000 77.1287 -9.28583 -7.54055 1.25906 5036.75 190079 -9.5157
13930000 77.0653 -9.2864 -7.54142 1.259 5035.59 190088 -9.51609
13931000 77.0171 -9.28614 -7.54178 1.259 5033.83 190088 -9.51568
13932000 77.0806 -9.28568 -7.54129 1.25907 5034.23 190077 -9.51542
13933000 77.1036 -9.28598 -7.5418 1.25907 5033.6 190078 -9.51578
13934000 76.9646 -9.28783 -7.54363 1.25909 5033.75 190075 -9.51722
13935000 77.0491 -9.28773 -7.54351 1.25884 5032.79 190112 -9.51737
13936000 76.9753 -9.28823 -7.5441 1.25879 5032.32 190120 -9.51765
13937000 76.9788 -9.28717 -7.54343 1.25896 5031.9 190095 -9.5166
13938000 77.0328 -9.28648 -7.54298 1.25913 5031.88 190068 -9.51607
13939000 76.9026 -9.28791 -7.54465 1.25872 5029.54 190131 -9.51711
13940000 76.9257 -9.28805 -7.54398 1.25861 5031.41 190147 -9.51732
13941000 77.1726 -9.28613 -7.5434 1.25898 5029.07 190091 -9.51614
13942000 76.9785 -9.28672 -7.54407 1.25902 5029 190085 -9.51615
13943000 77.0461 -9.28688 -7.54431 1.25898 5028.61 190091 -9.51651
13944000 76.9721 -9.28753 -7.54498 1.2591 5029.02 190073 -9.51694
13945000 77.1117 -9.28563 -7.54367 1.25912 5027.36 190070 -9.51545
13946000 77.0834 -9.28566 -7.54386 1.25929 5027.62 190044 -9.5154
13947000 77.0214 -9.28585 -7.54401 1.2592 5027.35 190059 -9.5154
13948000 77.0154 -9.28597 -7.54512 1.25929 5024.82 190045 -9.51551
13949000 76.9398 -9.28644 -7.54547 1.25959 5026.4 189999 -9.51575
13950000 77.0124 -9.28595 -7.54521 1.25944 5025.16 190022 -9.51548
13951000 76.9361 -9.28735 -7.54636 1.2592 5024.91 190058 -9.51666
13952000 76.9504 -9.28702 -7.54642 1.25919 5023.75 190060 -9.51637
13953000 77.0156 -9.28709 -7.54633 1.25914 5024.03 190067 -9.51663
13954000 77.0483 -9.28639 -7.54564 1.25907 5023.7 190077 -9.51603
13955000 77.146 -9.28664 -7.54643 1.25913 5022.39 190069 -9.51657
13956000 77.02 -9.28649 -7.54664 1.25935 5022.23 190036 -9.51605
13957000 77.0457 -9.28676 -7.54693 1.25908 5021.11 190076 -9.51639
13958000 76.9948 -9.28627 -7.54614 1.25932 5022.92 190040 -9.51575
13959000 77.1162 -9.28612 -7.54642 1.25883 5019.7 190114 -9.51596
13960000 76.9656 -9.2872 -7.54744 1.25904 5020.76 190082 -9.51659
13961000 77.0708 -9.28719 -7.54786 1.25919 5020.09 190059 -9.51689
13962000 77.0751 -9.28629 -7.54736 1.25931 5019.43 190041 -9.516
13963000 76.9714 -9.28672 -7.54778 1.25919 5019 190059 -9.51613
13964000 77.0324 -9.28634 -7.54769 1.25935 5018.76 190036 -9.51593
13965000 77.2163 -9.28563 -7.54764 1.25904 5015.63 190082 -9.51577
13966000 77.1914 -9.28591 -7.54736 1.25922 5017.95 190055 -9.51598
13967000 76.9629 -9.28759 -7.54949 1.25946 5017.66 190018 -9.51697
13968000 77.0609 -9.28746 -7.5498 1.25948 5016.4 190016 -9.51714
13969000 76.9443 -9.28825 -7.5509 1.25942 5015.29 190025 -9.51758
13970000 76.8709 -9.28878 -7.55116 1.25923 5015.25 190054 -9.51789
13971000 76.9658 -9.2878 -7.55016 1.25901 5014.51 190087 -9.51719
13972000 76.907 -9.28799 -7.55106 1.2593 5013.58 190043 -9.5172
13973000 76.9474 -9.28755 -7.55023 1.25907 5013.82 190077 -9.51689
13974000 77.0058 -9.28739 -7.54998 1.25903 5013.92 190083 -9.5169
13975000 76.8441 -9.28656 -7.55021 1.25936 5012.21 190033 -9.51559
13976000 76.8814 -9.28676 -7.55021 1.25925 5012.33 190050 -9.51591
13977000 76.9113 -9.28719 -7.55024 1.25914 5012.99 190067 -9.51642
13978000 77.0963 -9.28675 -7.55002 1.25895 5011.62 190096 -9.51653
13979000 76.9551 -9.28648 -7.55067 1.25927 5010.24 190047 -9.51584
13980000 77.1985 -9.28567 -7.55032 1.25935 5009.26 190035 -9.51576
13981000 76.9166 -9.28691 -7.55107 1.2593 5010.43 190043 -9.51616
13982000 77.1397 -9.28583 -7.54998 1.25915 5009.86 190065 -9.51574
13983000 76.8736 -9.28728 -7.5521 1.2593 5008.5 190044 -9.5164
13984000 76.8931 -9.28786 -7.55286 1.25937 5008.31 190033 -9.51704
13985000 76.8905 -9.28783 -7.55295 1.25916 5007.13 190063 -9.517
13986000 77.1607 -9.2868 -7.55166 1.25905 5007.45 190080 -9.51677
13987000 76.9709 -9.28688 -7.55175 1.25901 5007.26 190087 -9.51629
13988000 76.8439 -9.28732 -7.55304 1.25907 5005.05 190077 -9.51635
13989000 76.8477 -9.28805 -7.5532 1.25929 5007.59 190044 -9.51709
13990000 77.0404 -9.28603 -7.55218 1.25927 5004.58 190047 -9.51564
13991000 76.9074 -9.28778 -7.55385 1.25922 5004.59 190056 -9.51699
13992000 76.9967 -9.28752 -7.55319 1.25904 5005.07 190082 -9.51701
13993000 77.0358 -9.2867 -7.55332 1.25907 5002.44 190078 -9.5163
13994000 76.9687 -9.2871 -7.55331 1.25903 5003.47 190084 -9.5165
13995000 76.981 -9.28743 -7.55356 1.25902 5003.68 190085 -9.51686
13996000 76.986 -9.2879 -7.55457 1.25899 5002 190089 -9.51735
13997000 76.9205 -9.28716 -7.55411 1.25922 5002.06 190055 -9.51642
13998000 76.9664 -9.28771 -7.55463 1.25918 5002 190061 -9.5171
13999000 76.9237 -9.28783 -7.55544 1.25911 4999.72 190072 -9.51709
14000000 77.0406 -9.28748 -7.55487 1.25917 5000.65 190062 -9.51709
14001000 77.0261 -9.28713 -7.55452 1.25905 5000.11 190081 -9.5167
14002000 77.1015 -9.28654 -7.55392 1.25891 4999.59 190101 -9.51633
14003000 76.98 -9.28737 -7.55528 1.259 4998.45 190088 -9.51681
14004000 77.1778 -9.28647 -7.55375 1.25851 4998.27 190163 -9.51649
