# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
122000 77.0635 0.06075 -0.152014 -0.151981 0.150699 -77122.7 -78960.2 1837.46 -71615.6 0.950631 1500.02
123000 76.9544 0.06125 -0.151995 -0.152079 0.152712 -77127.2 -78962.1 1834.86 -71619.9 0.95077 1500.26
124000 76.9373 0.06175 -0.151992 -0.152043 0.154509 -77123.7 -78958.2 1834.46 -71619.7 0.950896 1499.56
125000 76.8689 0.06225 -0.152099 -0.151858 0.155291 -77121.7 -78954.6 1832.82 -71613.8 0.950803 1500.47
126000 76.9946 0.06275 -0.151926 -0.152006 0.155411 -77111.3 -78947.1 1835.82 -71604.5 0.950731 1500.08
127000 76.9905 0.06325 -0.151833 -0.152034 0.156158 -77110.4 -78946.1 1835.72 -71607.8 0.950724 1498.94
128000 77.0896 0.06375 -0.152072 -0.15192 0.157384 -77102.2 -78940.3 1838.09 -71594.9 0.950896 1500.46
129000 76.9376 0.06425 -0.15208 -0.152016 0.159624 -77107.5 -78941.9 1834.46 -71602.1 0.951049 1500.18
130000 77.0218 0.06475 -0.151928 -0.151914 0.160694 -77100.4 -78936.8 1836.47 -71598.5 0.951066 1499.31
131000 77.0008 0.06525 -0.152116 -0.152059 0.161329 -77100 -78936 1835.97 -71591.3 0.951066 1501.12
132000 77.0004 0.06575 -0.151969 -0.152022 0.163407 -77097.9 -78933.8 1835.96 -71593.1 0.950945 1499.83
133000 76.9259 0.06625 -0.15192 -0.151975 0.164029 -77099.4 -78933.6 1834.18 -71594 0.950994 1500.1
134000 76.922 0.06675 -0.152117 -0.152105 0.164621 -77095 -78929.1 1834.09 -71586.7 0.951081 1501.03
135000 77.0077 0.06725 -0.151813 -0.151869 0.165453 -77086.6 -78922.7 1836.13 -71586.7 0.951054 1498.69
136000 76.9353 0.06775 -0.152071 -0.15201 0.166353 -77087.7 -78922.1 1834.41 -71582 0.95111 1500.41
137000 76.9821 0.06825 -0.151798 -0.152027 0.167355 -77081.6 -78917.1 1835.52 -71579.2 0.951193 1499.59
138000 77.0685 0.06875 -0.152118 -0.151932 0.168804 -77071.4 -78908.9 1837.58 -71567 0.951436 1500.51
139000 76.9692 0.06925 -0.152105 -0.151823 0.168744 -77071.5 -78906.7 1835.21 -71570.1 0.951512 1499.81
140000 76.912 0.06975 -0.15176 -0.152188 0.169927 -77070.8 -78904.6 1833.85 -71572.4 0.951707 1499.3
141000 77.0183 0.07025 -0.15215 -0.151861 0.170033 -77064.7 -78901.1 1836.39 -71561.8 0.951703 1500.53
142000 77.1142 0.07075 -0.151946 -0.152104 0.171319 -77058.7 -78897.4 1838.67 -71555.7 0.951657 1500.51
143000 76.929 0.07125 -0.151978 -0.151932 0.171834 -77064.9 -78899.1 1834.26 -71564.4 0.951745 1499.94
144000 76.8423 0.07175 -0.151984 -0.151922 0.172655 -77062.8 -78894.9 1832.19 -71566.8 0.951818 1498.84
145000 76.9509 0.07225 -0.152114 -0.152 0.174203 -77056.4 -78891.1 1834.78 -71552.8 0.951751 1500.78
146000 76.992 0.07275 -0.151779 -0.151938 0.17584 -77051.3 -78887 1835.76 -71553.9 0.95184 1499.27
147000 77.0136 0.07325 -0.152036 -0.151986 0.178718 -77048.7 -78885 1836.27 -71549.1 0.951821 1499.84
148000 77.1586 0.07375 -0.151966 -0.152032 0.179057 -77037.8 -78877.5 1839.73 -71534.9 0.951767 1500.63
149000 76.9847 0.07425 -0.151975 -0.152032 0.178043 -77046.5 -78882 1835.58 -71545.6 0.951746 1500.03
150000 77.0559 0.07475 -0.151941 -0.151983 0.17945 -77034.8 -78872 1837.28 -71536.1 0.951782 1499.48
151000 77.0338 0.07525 -0.152153 -0.152058 0.180171 -77033.4 -78870.1 1836.76 -71529.5 0.951757 1500.93
152000 76.981 0.07575 -0.152119 -0.151953 0.18146 -77031.8 -78867.3 1835.5 -71530.8 0.952024 1500.54
153000 77.1163 0.07625 -0.151795 -0.151851 0.181966 -77024.7 -78863.5 1838.72 -71530.4 0.952182 1498.95
154000 76.9803 0.07675 -0.151918 -0.152061 0.183829 -77028.3 -78863.8 1835.48 -71530.2 0.952249 1500.09
155000 77.0619 0.07725 -0.1519 -0.152007 0.184003 -77016.5 -78853.9 1837.43 -71520.9 0.952381 1499.6
156000 76.9542 0.07775 -0.152234 -0.151967 0.18465 -77016.3 -78851.1 1834.86 -71516.8 0.95249 1500.82
157000 76.9577 0.07825 -0.151852 -0.151874 0.18584 -77013.4 -78848.3 1834.94 -71520.4 0.95247 1499.04
158000 76.8746 0.07875 -0.151815 -0.15206 0.1863 -77013 -78845.9 1832.96 -71517.4 0.952431 1499.73
159000 76.9394 0.07925 -0.152116 -0.152113 0.187066 -77008.8 -78843.3 1834.5 -71509.2 0.952324 1500.62
160000 77.0236 0.07975 -0.152042 -0.151879 0.189345 -76999.9 -78836.4 1836.51 -71502.9 0.952297 1499.87
161000 77.0709 0.08025 -0.151934 -0.152096 0.191006 -76995 -78832.6 1837.64 -71497.5 0.952416 1500.21
162000 77.0317 0.08075 -0.152177 -0.151983 0.190192 -76991.8 -78828.5 1836.7 -71492.4 0.952597 1501
163000 77.0481 0.08125 -0.151892 -0.151925 0.191673 -76985.3 -78822.4 1837.1 -71491.8 0.952722 1499.6
164000 76.9851 0.08175 -0.151881 -0.152062 0.192165 -76982.6 -78818.2 1835.59 -71488.8 0.952781 1499.74
165000 76.9878 0.08225 -0.152047 -0.151966 0.193159 -76976.5 -78812.1 1835.66 -71485.6 0.953079 1499.43
166000 76.8429 0.08275 -0.151743 -0.151996 0.194486 -76977.9 -78810.1 1832.2 -71485.6 0.953038 1499.75
167000 76.9665 0.08325 -0.15221 -0.151973 0.194376 -76972.8 -78807.9 1835.15 -71477.9 0.953161 1500.62
168000 77.0593 0.08375 -0.15212 -0.152009 0.195022 -76961.6 -78798.9 1837.36 -71466.7 0.953184 1500.7
