# Time-averaged data for fix printave
# TimeStep v_temp v_etotal v_enthalpy v_density v_press v_vol v_pe
10375000 76.8761 -9.61674 -7.33318 0.990934 5186.75 241510 -9.84586
10376000 76.9527 -9.61619 -7.33244 0.990984 5187.42 241498 -9.84554
10377000 76.9244 -9.61638 -7.33217 0.991046 5188.8 241483 -9.84565
10378000 77.0059 -9.61629 -7.33204 0.990972 5188.53 241501 -9.8458
10379000 76.9283 -9.6165 -7.33177 0.990997 5189.7 241495 -9.84578
10380000 77.0078 -9.61578 -7.33183 0.99104 5188.15 241485 -9.84529
10381000 77.0491 -9.61555 -7.33048 0.991076 5190.9 241476 -9.84519
10382000 77.0417 -9.61523 -7.32988 0.990945 5190.85 241508 -9.84485
10383000 76.8988 -9.6165 -7.33065 0.990853 5191.51 241530 -9.8457
10384000 76.9048 -9.61638 -7.33042 0.990823 5191.62 241538 -9.84559
10385000 77.1564 -9.61525 -7.32887 0.990861 5192.75 241528 -9.84521
10386000 77.0389 -9.61618 -7.32933 0.99071 5193.03 241565 -9.84579
10387000 77.0109 -9.61592 -7.32906 0.990867 5193.91 241527 -9.84545
10388000 76.8658 -9.61637 -7.32971 0.990946 5193.88 241507 -9.84547
10389000 76.7983 -9.61676 -7.33028 0.990932 5193.39 241511 -9.84566
10390000 77.0583 -9.61581 -7.32864 0.990724 5193.83 241562 -9.84548
10391000 77.0967 -9.6157 -7.32773 0.990742 5195.73 241557 -9.84548
10392000 76.8666 -9.61653 -7.3288 0.990893 5195.99 241521 -9.84563
10393000 77.0532 -9.61589 -7.32764 0.990801 5196.7 241543 -9.84554
10394000 76.933 -9.61606 -7.32842 0.990941 5196.04 241509 -9.84535
10395000 77.0138 -9.61575 -7.32763 0.990981 5197.35 241499 -9.84529
10396000 76.9162 -9.61644 -7.32811 0.991007 5197.94 241493 -9.84569
10397000 77.0392 -9.61553 -7.32711 0.99107 5198.51 241477 -9.84514
10398000 77.1686 -9.61513 -7.32679 0.991072 5198.34 241477 -9.84512
10399000 76.969 -9.61672 -7.32741 0.990966 5199.96 241503 -9.84612
10400000 77.0827 -9.61621 -7.32713 0.990902 5199.11 241518 -9.84595
10401000 77.0466 -9.61553 -7.32636 0.991199 5200.86 241446 -9.84516
10402000 77.0095 -9.616 -7.32649 0.991008 5200.64 241493 -9.84552
10403000 76.9606 -9.61612 -7.32641 0.991085 5201.48 241474 -9.84549
10404000 76.9856 -9.61556 -7.32631 0.991219 5201.17 241441 -9.84502
10405000 76.9447 -9.61555 -7.32586 0.991314 5202.67 241418 -9.84488
10406000 76.9781 -9.61553 -7.32589 0.991182 5201.82 241450 -9.84496
10407000 76.9419 -9.61602 -7.32558 0.991143 5203.44 241460 -9.84534
10408000 77.0536 -9.61575 -7.32531 0.991131 5203.38 241463 -9.8454
10409000 77.0485 -9.61602 -7.32454 0.990976 5204.92 241500 -9.84566
10410000 77.0791 -9.61555 -7.32392 0.990888 5204.84 241522 -9.84528
10411000 76.8937 -9.61625 -7.32497 0.99104 5204.83 241485 -9.84543
10412000 77.0278 -9.61584 -7.3241 0.990905 5205.18 241518 -9.84542
10413000 77.2127 -9.61507 -7.32274 0.990806 5206 241542 -9.8452
10414000 77.1472 -9.61537 -7.32274 0.990942 5207.4 241509 -9.84531
10415000 76.9273 -9.61637 -7.32386 0.991006 5207.47 241493 -9.84565
10416000 76.9673 -9.61601 -7.32346 0.991062 5207.83 241479 -9.8454
10417000 76.8416 -9.61678 -7.32431 0.9911 5207.8 241470 -9.8458
10418000 76.9073 -9.61664 -7.32345 0.99106 5209.28 241480 -9.84586
10419000 77.1377 -9.61533 -7.32184 0.99095 5209.39 241507 -9.84523
10420000 76.9015 -9.61655 -7.32323 0.991041 5209.46 241484 -9.84575
10421000 76.9827 -9.616 -7.32235 0.991052 5210.24 241482 -9.84544
10422000 76.9778 -9.61608 -7.3221 0.991045 5210.98 241483 -9.84551
10423000 77.0441 -9.61596 -7.32171 0.991037 5211.57 241485 -9.84559
10424000 76.9953 -9.61639 -7.32201 0.990951 5211.37 241506 -9.84587
10425000 76.9682 -9.6172 -7.32239 0.990865 5211.94 241527 -9.8466
10426000 77.038 -9.61579 -7.32053 0.990909 5213.18 241517 -9.8454
10427000 77.0169 -9.6161 -7.32086 0.990926 5213.25 241512 -9.84565
10428000 77.1127 -9.61598 -7.32001 0.99078 5214.09 241548 -9.84581
10429000 77.0361 -9.61649 -7.32117 0.990912 5213.32 241516 -9.84609
10430000 76.9316 -9.61673 -7.32078 0.990971 5215.09 241502 -9.84602
10431000 77.0648 -9.61579 -7.31987 0.991002 5215.16 241494 -9.84548
10432000 77.0963 -9.61568 -7.31926 0.991034 5216.48 241486 -9.84546
10433000 77.0666 -9.61586 -7.31934 0.990955 5216.28 241505 -9.84555
10434000 76.9297 -9.61672 -7.32017 0.990994 5216.55 241496 -9.846
10435000 76.8687 -9.61681 -7.32012 0.991004 5216.94 241493 -9.84591
10436000 76.8489 -9.61769 -7.31999 0.990904 5218.73 241518 -9.84674
10437000 76.9701 -9.61649 -7.31933 0.991006 5217.98 241493 -9.84589
10438000 76.9096 -9.6163 -7.31913 0.991085 5218.44 241474 -9.84552
10439000 76.9221 -9.61618 -7.31855 0.991064 5219.39 241479 -9.84544
10440000 77.1576 -9.61456 -7.31719 0.991235 5219.68 241437 -9.84452
10441000 76.9965 -9.61577 -7.31806 0.991218 5220.38 241441 -9.84525
10442000 77.1449 -9.61516 -7.31753 0.991139 5219.79 241461 -9.84508
10443000 77.0969 -9.61502 -7.31639 0.991154 5222.14 241457 -9.8448
10444000 76.8648 -9.61624 -7.31788 0.991223 5221.87 241440 -9.84533
10445000 77.0438 -9.61541 -7.31673 0.991201 5222.48 241445 -9.84504
10446000 76.7883 -9.6169 -7.31842 0.991311 5222.6 241419 -9.84577
10447000 77.0144 -9.61526 -7.31646 0.991303 5223.27 241421 -9.84479
10448000 77.1734 -9.61408 -7.31511 0.991245 5223.36 241435 -9.84409
10449000 76.9723 -9.61522 -7.31552 0.991155 5224.59 241457 -9.84463
10450000 76.837 -9.61677 -7.31678 0.99111 5224.99 241468 -9.84577
10451000 77.0194 -9.61538 -7.31557 0.991249 5225.32 241434 -9.84493
10452000 77.0824 -9.61524 -7.3155 0.9912 5224.91 241446 -9.84498
10453000 76.9377 -9.61585 -7.31544 0.991259 5226.73 241431 -9.84516
10454000 76.8213 -9.61651 -7.31617 0.991343 5227.01 241411 -9.84547
10455000 77.0679 -9.61529 -7.31469 0.991113 5226.4 241467 -9.84499
10456000 77.0946 -9.61503 -7.31331 0.991071 5228.7 241477 -9.8448
10457000 77.1391 -9.61469 -7.31384 0.991172 5227.28 241453 -9.8446
10458000 77.0749 -9.61468 -7.31296 0.991289 5229.86 241424 -9.8444
10459000 76.8824 -9.61619 -7.31456 0.991256 5229.46 241432 -9.84533
10460000 76.9725 -9.6153 -7.314 0.991219 5228.52 241441 -9.84471
10461000 77.1175 -9.61435 -7.31216 0.991292 5230.94 241423 -9.8442
10462000 77.0583 -9.61525 -7.31272 0.991038 5230.36 241485 -9.84491
10463000 77.0128 -9.61612 -7.31297 0.990972 5231.43 241501 -9.84565
10464000 77.0413 -9.61531 -7.31261 0.991146 5231.34 241459 -9.84493
10465000 77.0852 -9.61523 -7.31185 0.991079 5232.53 241475 -9.84498
10466000 76.9495 -9.61571 -7.31227 0.991178 5233.17 241451 -9.84505
10467000 77.0691 -9.61532 -7.31211 0.991088 5232.14 241473 -9.84502
10468000 77.0491 -9.61583 -7.31189 0.9911 5233.9 241470 -9.84547
10469000 77.0452 -9.61609 -7.31188 0.991049 5234.27 241483 -9.84572
10470000 76.9833 -9.61598 -7.31167 0.991072 5234.6 241477 -9.84543
10471000 76.9557 -9.61565 -7.31117 0.99119 5235.59 241448 -9.84501
10472000 76.9153 -9.61603 -7.31156 0.991281 5236.06 241426 -9.84527
10473000 77.0748 -9.61529 -7.3109 0.991296 5235.95 241422 -9.84501
10474000 77.0205 -9.61536 -7.31001 0.991231 5237.8 241438 -9.84491
10475000 77.0299 -9.61537 -7.3106 0.991273 5236.72 241428 -9.84495
10476000 77.1703 -9.61493 -7.30953 0.991242 5237.98 241435 -9.84493
10477000 76.7967 -9.61678 -7.31108 0.991257 5238.72 241432 -9.84567
10478000 77.0728 -9.61488 -7.30948 0.991292 5238.25 241423 -9.84459
10479000 76.9776 -9.61583 -7.30996 0.991257 5239.1 241432 -9.84526
10480000 77.1788 -9.61425 -7.30873 0.991372 5238.96 241404 -9.84427
10481000 77.0128 -9.6156 -7.30906 0.991354 5241.16 241408 -9.84514
10482000 76.9275 -9.61599 -7.31027 0.991456 5239.86 241383 -9.84527
10483000 76.8957 -9.61638 -7.30942 0.991429 5242.52 241390 -9.84556
10484000 76.8779 -9.61636 -7.30981 0.991351 5241.16 241409 -9.84549
10485000 77.0029 -9.61575 -7.30846 0.991313 5242.66 241418 -9.84525
10486000 76.9648 -9.61564 -7.3088 0.991401 5242.1 241397 -9.84503
10487000 77.0278 -9.61513 -7.30767 0.991434 5243.69 241389 -9.84471
10488000 77.097 -9.61505 -7.30774 0.991449 5243.41 241385 -9.84484
10489000 76.9466 -9.61608 -7.30819 0.991425 5244.6 241391 -9.84541
10490000 77.0817 -9.61492 -7.30725 0.991608 5245.05 241346 -9.84466
10491000 77.0011 -9.61489 -7.30736 0.991683 5245.13 241328 -9.84439
10492000 76.9511 -9.61489 -7.30731 0.991644 5245.05 241338 -9.84424
10493000 77.0023 -9.61538 -7.30684 0.991508 5246.52 241371 -9.84488
10494000 76.9519 -9.61574 -7.30653 0.991499 5247.98 241373 -9.84509
10495000 77.0018 -9.6156 -7.30678 0.991402 5246.58 241397 -9.84509
10496000 77.1491 -9.61491 -7.3055 0.991348 5247.72 241410 -9.84485
10497000 77.1013 -9.61541 -7.30597 0.991333 5247.63 241413 -9.84521
10498000 76.9495 -9.61593 -7.30586 0.991362 5249.22 241406 -9.84527
10499000 76.9542 -9.61582 -7.3063 0.991519 5248.81 241368 -9.84518
10500000 76.9863 -9.61569 -7.30541 0.991382 5249.81 241401 -9.84514
10501000 76.9968 -9.61612 -7.30581 0.991332 5249.6 241414 -9.8456
10502000 77.0399 -9.61545 -7.30446 0.991327 5251.14 241415 -9.84506
10503000 77.1471 -9.6146 -7.30356 0.991383 5251.54 241401 -9.84453
10504000 76.9166 -9.61575 -7.30501 0.991494 5251.44 241374 -9.84499
10505000 76.8854 -9.61631 -7.30529 0.99139 5251.54 241399 -9.84547
10506000 77.1131 -9.61436 -7.30288 0.991526 5253.3 241366 -9.84419
10507000 76.9993 -9.61541 -7.30407 0.99141 5252.34 241395 -9.8449
10508000 76.9884 -9.61537 -7.30287 0.991492 5255.42 241375 -9.84483
10509000 76.9908 -9.61485 -7.30346 0.991575 5253.34 241354 -9.84431
10510000 76.8856 -9.61568 -7.30344 0.991505 5254.88 241371 -9.84483
10511000 77.0289 -9.61458 -7.30243 0.99154 5254.89 241363 -9.84416
10512000 77.1753 -9.61366 -7.30083 0.991583 5256.64 241352 -9.84368
10513000 77.0379 -9.6144 -7.30198 0.991527 5255.46 241366 -9.84401
10514000 77.1195 -9.6137 -7.3011 0.99167 5256.62 241331 -9.84355
10515000 77.1499 -9.61336 -7.30056 0.991767 5257.54 241308 -9.8433
10516000 76.9277 -9.61426 -7.30158 0.991923 5258.13 241270 -9.84354
10517000 77.1197 -9.61352 -7.30058 0.991802 5258.06 241299 -9.84337
10518000 76.9586 -9.61453 -7.30121 0.991772 5258.79 241306 -9.8439
10519000 76.9368 -9.61521 -7.30147 0.991745 5259.57 241313 -9.84452
10520000 76.998 -9.6152 -7.3009 0.991586 5260.02 241352 -9.84469
10521000 76.8819 -9.61628 -7.30176 0.991479 5259.94 241378 -9.84542
10522000 77.0317 -9.61548 -7.30054 0.991358 5260.27 241407 -9.84507
10523000 76.9647 -9.61529 -7.3004 0.991484 5260.82 241376 -9.84468
10524000 76.9789 -9.6152 -7.30003 0.991511 5261.59 241370 -9.84463
10525000 76.9993 -9.61473 -7.29928 0.991559 5262.47 241358 -9.84422
10526000 77.0204 -9.61521 -7.2995 0.991428 5262.35 241390 -9.84476
10527000 76.8899 -9.6157 -7.29944 0.991516 5264.11 241369 -9.84487
10528000 77.0207 -9.61469 -7.29853 0.991662 5264.68 241333 -9.84425
10529000 77.1342 -9.61396 -7.29837 0.991637 5263.22 241339 -9.84385
10530000 76.8275 -9.61568 -7.29958 0.991698 5264.72 241325 -9.84466
10531000 77.004 -9.61497 -7.29834 0.99158 5265.29 241353 -9.84448
10532000 77.0906 -9.61377 -7.29783 0.99183 5265.04 241292 -9.84354
10533000 76.9241 -9.6155 -7.29893 0.991811 5266.4 241297 -9.84477
10534000 76.9286 -9.61515 -7.29884 0.99192 5266.35 241270 -9.84443
10535000 76.8689 -9.61502 -7.29814 0.991992 5268.02 241253 -9.84412
10536000 77.0613 -9.61355 -7.29647 0.992014 5268.6 241248 -9.84323
10537000 77.1413 -9.61293 -7.29624 0.99202 5267.75 241246 -9.84285
10538000 77.0179 -9.61404 -7.29695 0.991961 5268.37 241260 -9.84359
10539000 77.11 -9.6139 -7.29606 0.991809 5269.23 241297 -9.84372
10540000 77.0696 -9.61333 -7.29566 0.991991 5269.83 241253 -9.84304
10541000 77.0412 -9.61404 -7.29536 0.99179 5271.04 241302 -9.84365
10542000 77.0018 -9.61439 -7.29597 0.991729 5270.12 241317 -9.84388
10543000 76.897 -9.61532 -7.29652 0.991762 5271.17 241309 -9.84451
10544000 77.0772 -9.61406 -7.29526 0.991853 5271.65 241287 -9.84378
10545000 76.8696 -9.61544 -7.29596 0.991831 5273.1 241292 -9.84455
10546000 77.0561 -9.61499 -7.29532 0.991624 5272.43 241342 -9.84466
10547000 77.041 -9.61467 -7.2943 0.991573 5273.74 241355 -9.84428
10548000 77.1268 -9.61483 -7.29452 0.991473 5273.08 241379 -9.8447
10549000 76.9873 -9.61558 -7.29521 0.99147 5273.18 241380 -9.84504
10550000 77.012 -9.61529 -7.2941 0.991529 5275.36 241366 -9.84482
10551000 77.0896 -9.61452 -7.29322 0.991592 5275.97 241350 -9.84429
10552000 76.9219 -9.61577 -7.29479 0.991537 5274.94 241363 -9.84503
10553000 77.0026 -9.61566 -7.29431 0.991567 5275.95 241356 -9.84517
10554000 77.0425 -9.61553 -7.2935 0.991512 5277.21 241370 -9.84515
10555000 77.1245 -9.61483 -7.29298 0.991612 5277.33 241345 -9.84469
10556000 76.9229 -9.61557 -7.29388 0.99166 5277.18 241334 -9.84483
10557000 76.9673 -9.61528 -7.29224 0.991632 5280.14 241340 -9.84468
10558000 77.0367 -9.61522 -7.29341 0.991581 5277.04 241353 -9.84482
10559000 77.0818 -9.61475 -7.29198 0.991588 5279.27 241351 -9.84449
10560000 76.9858 -9.61541 -7.29208 0.991513 5280.12 241370 -9.84486
10561000 77.0827 -9.61433 -7.29135 0.991696 5280.33 241325 -9.84407
10562000 76.9526 -9.61546 -7.29282 0.991773 5279.97 241306 -9.84482
10563000 77.0156 -9.61461 -7.29083 0.991839 5282.92 241290 -9.84415
10564000 77.0265 -9.61448 -7.29187 0.99192 5280.69 241270 -9.84405
10565000 76.9668 -9.61533 -7.29149 0.991688 5282.25 241327 -9.84472
10566000 76.945 -9.61602 -7.29116 0.99145 5283.28 241385 -9.84535
10567000 77.082 -9.61471 -7.29014 0.991532 5283.05 241365 -9.84445
10568000 76.8977 -9.61552 -7.29136 0.991689 5282.97 241327 -9.84471
10569000 76.9323 -9.61483 -7.29043 0.991847 5284.37 241288 -9.84413
10570000 77.0206 -9.61455 -7.28974 0.991887 5285.49 241278 -9.8441
10571000 76.9652 -9.61461 -7.29001 0.99185 5284.84 241287 -9.844
10572000 76.852 -9.61563 -7.29023 0.991818 5286.48 241295 -9.84468
10573000 76.9956 -9.61408 -7.28914 0.991881 5285.77 241280 -9.84356
10574000 76.975 -9.61468 -7.28923 0.991786 5286.43 241303 -9.8441
10575000 76.9886 -9.61461 -7.28843 0.991802 5288.15 241299 -9.84407
10576000 76.9275 -9.61488 -7.28907 0.991792 5287.29 241301 -9.84416
10577000 76.9936 -9.61463 -7.28822 0.991763 5288.5 241309 -9.84411
10578000 77.0497 -9.61475 -7.28825 0.991686 5288.25 241327 -9.84439
10579000 77.0933 -9.6146 -7.28786 0.991735 5289.07 241315 -9.84438
10580000 76.9418 -9.61579 -7.28863 0.991615 5289.38 241344 -9.84511
10581000 77.0253 -9.61472 -7.2873 0.99172 5290.59 241319 -9.84429
10582000 76.9865 -9.61463 -7.28709 0.991806 5291.27 241298 -9.84409
10583000 77.0512 -9.61438 -7.28678 0.991827 5291.53 241293 -9.84403
10584000 77.0754 -9.61418 -7.28672 0.991823 5291.18 241294 -9.84389
10585000 76.9477 -9.61474 -7.28712 0.99188 5291.86 241280 -9.84408
10586000 76.8394 -9.61507 -7.28741 0.992009 5292.63 241249 -9.84408
10587000 76.9785 -9.61416 -7.28606 0.992065 5293.93 241235 -9.84359
10588000 77.0682 -9.61377 -7.28594 0.992153 5293.8 241214 -9.84347
10589000 77.0235 -9.61446 -7.28669 0.992125 5293.5 241220 -9.84402
10590000 77.138 -9.6129 -7.2852 0.992274 5294.11 241184 -9.8428
10591000 76.8952 -9.61381 -7.28541 0.992286 5295.8 241181 -9.84299
10592000 77.1505 -9.6126 -7.28362 0.99218 5296.54 241207 -9.84254
10593000 77.1241 -9.61265 -7.28384 0.992197 5296.26 241203 -9.84251
10594000 76.9801 -9.61437 -7.28507 0.992058 5296.62 241237 -9.8438
10595000 77.1316 -9.61377 -7.28443 0.992011 5296.47 241248 -9.84366
10596000 76.9862 -9.61431 -7.28422 0.992034 5298.29 241243 -9.84376
10597000 77.0552 -9.61377 -7.2838 0.992145 5298.6 241216 -9.84342
10598000 76.9747 -9.61424 -7.28402 0.992068 5298.74 241234 -9.84365
10599000 76.8739 -9.61528 -7.28463 0.991962 5299.16 241260 -9.84439
10600000 77.0153 -9.61469 -7.28381 0.991938 5299.56 241266 -9.84423
10601000 77.0373 -9.61456 -7.2832 0.991888 5300.41 241278 -9.84417
10602000 76.8949 -9.61525 -7.28393 0.991948 5300.63 241264 -9.84443
10603000 77.1452 -9.61307 -7.2816 0.99207 5301.62 241234 -9.843
10604000 77.0562 -9.61422 -7.28263 0.991984 5301.44 241255 -9.84388
10605000 77.0585 -9.6146 -7.28272 0.991899 5301.65 241275 -9.84427
10606000 77.1126 -9.61379 -7.28145 0.991993 5303.21 241253 -9.84362
10607000 77.0557 -9.61371 -7.28121 0.992032 5303.77 241243 -9.84337
10608000 77.0526 -9.61434 -7.282 0.991937 5302.9 241266 -9.84399
10609000 77.0753 -9.61474 -7.28139 0.991754 5304.21 241311 -9.84446
10610000 76.8698 -9.6156 -7.28249 0.991943 5304.66 241265 -9.84471
10611000 77.0975 -9.61387 -7.28064 0.992003 5305.25 241250 -9.84366
10612000 77.0109 -9.61413 -7.28062 0.992048 5306.13 241239 -9.84365
10613000 76.9354 -9.61463 -7.28094 0.992102 5306.83 241226 -9.84393
10614000 77.063 -9.61399 -7.28063 0.99212 5306.17 241222 -9.84367
10615000 77.0384 -9.61397 -7.28041 0.992263 5307.4 241187 -9.84358
10616000 77.0026 -9.61437 -7.28045 0.992168 5307.7 241210 -9.84387
10617000 76.9581 -9.61439 -7.28018 0.992209 5308.57 241200 -9.84376
10618000 76.9251 -9.61505 -7.28058 0.992016 5308.17 241247 -9.84432
10619000 76.8775 -9.61502 -7.28058 0.992181 5308.99 241207 -9.84415
10620000 76.829 -9.61505 -7.28061 0.992234 5309.25 241194 -9.84404
10621000 76.9597 -9.61394 -7.27864 0.992291 5311.52 241180 -9.84331
10622000 77.2328 -9.61297 -7.27744 0.992126 5311.14 241220 -9.84316
10623000 76.8128 -9.61536 -7.28031 0.992215 5310.55 241199 -9.8443
10624000 76.8462 -9.61462 -7.27909 0.99227 5311.95 241185 -9.84365
10625000 77.0123 -9.61387 -7.27838 0.992208 5311.49 241200 -9.8434
10626000 77.0035 -9.6138 -7.27803 0.992385 5313.1 241157 -9.8433
10627000 76.9004 -9.6141 -7.27806 0.992402 5313.77 241153 -9.8433
10628000 77.0759 -9.61317 -7.27732 0.992308 5312.89 241176 -9.84289
10629000 76.967 -9.6138 -7.27688 0.992249 5314.98 241190 -9.84319
10630000 76.9962 -9.61393 -7.27704 0.992174 5314.5 241209 -9.84341
10631000 77.1669 -9.61273 -7.27601 0.992334 5314.96 241170 -9.84272
10632000 76.9728 -9.61413 -7.27701 0.992348 5315.97 241166 -9.84354
10633000 77.1504 -9.61285 -7.27552 0.992313 5316.26 241175 -9.84279
10634000 76.8316 -9.61534 -7.27736 0.992188 5317.06 241205 -9.84433
10635000 77.0697 -9.61328 -7.27511 0.992173 5317.41 241209 -9.84298
10636000 77.0023 -9.61422 -7.27584 0.992142 5317.71 241216 -9.84372
10637000 77.03 -9.61365 -7.27547 0.992184 5317.47 241206 -9.84323
10638000 77.1006 -9.61238 -7.27341 0.992273 5319.75 241185 -9.84217
10639000 76.8586 -9.61425 -7.27577 0.992296 5318.77 241179 -9.84332
10640000 77.0979 -9.61308 -7.27403 0.992237 5319.76 241193 -9.84287
10641000 77.063 -9.61324 -7.27409 0.992229 5319.93 241195 -9.84292
10642000 77.0437 -9.61305 -7.27356 0.992301 5321.09 241178 -9.84267
10643000 76.9175 -9.61376 -7.27421 0.992256 5321.01 241189 -9.84301
10644000 76.9522 -9.61405 -7.27426 0.992238 5321.45 241193 -9.8434
10645000 77.017 -9.61327 -7.27304 0.9923 5322.78 241178 -9.84281
10646000 77.0555 -9.61262 -7.27248 0.992464 5323.43 241138 -9.84228
10647000 76.8922 -9.61344 -7.27388 0.992466 5322.15 241138 -9.84261
10648000 76.8826 -9.61387 -7.27334 0.992282 5323.39 241182 -9.84302
10649000 76.9935 -9.61368 -7.27244 0.992294 5325.02 241179 -9.84315
10650000 77.1193 -9.61268 -7.27183 0.992356 5324.49 241164 -9.84253
10651000 77.0243 -9.61313 -7.27189 0.99246 5325.94 241139 -9.8427
10652000 77.0003 -9.61283 -7.27181 0.992532 5325.81 241122 -9.84233
10653000 76.8622 -9.61346 -7.27253 0.992582 5325.88 241109 -9.84254
10654000 77.0917 -9.61286 -7.27117 0.992413 5326.71 241151 -9.84263
10655000 76.8097 -9.61428 -7.27251 0.992459 5327.14 241139 -9.84321
10656000 76.9376 -9.61321 -7.27081 0.992625 5329.47 241099 -9.84251
10657000 76.9982 -9.61302 -7.27187 0.992593 5326.42 241107 -9.8425
10658000 77.0542 -9.61238 -7.27039 0.992643 5328.62 241095 -9.84204
10659000 77.0469 -9.61225 -7.26954 0.992668 5330.39 241089 -9.84188
10660000 76.8966 -9.6128 -7.27091 0.99272 5328.81 241076 -9.84198
10661000 77.0125 -9.61305 -7.27 0.992473 5330.11 241136 -9.84259
10662000 77.015 -9.61311 -7.26952 0.992339 5330.65 241169 -9.84265
10663000 76.9982 -9.61364 -7.26971 0.992265 5331.01 241187 -9.84312
10664000 76.975 -9.61318 -7.26936 0.992481 5331.9 241134 -9.8426
10665000 77.0656 -9.61209 -7.26852 0.992619 5332.1 241101 -9.84177
10666000 77.0689 -9.61139 -7.26808 0.992838 5332.66 241047 -9.84109
10667000 77.076 -9.61241 -7.26828 0.99258 5333.18 241110 -9.84213
10668000 77.1338 -9.61206 -7.26725 0.992496 5334.25 241130 -9.84195
10669000 77.0801 -9.61219 -7.26736 0.992495 5334.3 241131 -9.84193
10670000 76.9235 -9.61356 -7.26832 0.992554 5335.52 241116 -9.84282
10671000 77.1111 -9.61219 -7.26716 0.992622 5335.47 241100 -9.84201
10672000 77.0687 -9.61292 -7.26776 0.992532 5335.23 241122 -9.84262
10673000 76.9383 -9.61432 -7.26848 0.992304 5335.56 241177 -9.84363
10674000 76.9222 -9.61434 -7.26805 0.992386 5337 241157 -9.8436
10675000 76.9883 -9.61331 -7.26698 0.99246 5337.54 241139 -9.84277
10676000 76.9701 -9.61339 -7.26698 0.992402 5337.38 241153 -9.8428
10677000 76.8385 -9.61463 -7.26758 0.992265 5338.1 241187 -9.84364
10678000 77.1357 -9.61245 -7.26535 0.992408 5338.96 241152 -9.84234
10679000 77.0473 -9.6129 -7.26591 0.992517 5339.33 241125 -9.84254
10680000 76.9964 -9.61328 -7.26576 0.992414 5339.98 241150 -9.84276
10681000 77.0425 -9.61289 -7.26523 0.992467 5340.57 241137 -9.84251
10682000 77.067 -9.61254 -7.2654 0.992487 5339.48 241132 -9.84223
10683000 76.9494 -9.61301 -7.2654 0.992558 5340.96 241115 -9.84235
10684000 77.0435 -9.61223 -7.26393 0.992522 5342.33 241124 -9.84185
10685000 76.9167 -9.61321 -7.26516 0.992614 5342.24 241102 -9.84246
10686000 76.9724 -9.61318 -7.26462 0.992578 5343.22 241110 -9.84259
10687000 76.9678 -9.61263 -7.26385 0.992564 5343.63 241114 -9.84202
10688000 76.9869 -9.61268 -7.26438 0.99263 5342.94 241098 -9.84214
10689000 76.9358 -9.6132 -7.26368 0.992589 5345.45 241108 -9.84251
10690000 76.9181 -9.61347 -7.2645 0.992549 5344.01 241117 -9.84272
10691000 77.0096 -9.61278 -7.26321 0.992474 5344.97 241136 -9.8423
10692000 77.0236 -9.61259 -7.26204 0.992358 5346.57 241164 -9.84215
10693000 76.8479 -9.61348 -7.26407 0.99254 5344.96 241120 -9.84252
10694000 77.052 -9.61233 -7.26142 0.99247 5347.99 241137 -9.84198
10695000 76.9321 -9.61263 -7.26259 0.992586 5346.64 241109 -9.84193
10696000 76.9688 -9.61301 -7.26203 0.992477 5348.16 241135 -9.84241
10697000 76.9202 -9.61299 -7.26233 0.992591 5348.06 241107 -9.84224
10698000 77.0026 -9.61252 -7.26112 0.992538 5349.49 241120 -9.84202
10699000 76.9851 -9.61292 -7.26186 0.992511 5348.53 241127 -9.84237
10700000 76.9859 -9.61323 -7.26169 0.992451 5349.31 241141 -9.84268
10701000 77.0767 -9.61282 -7.26058 0.992452 5350.94 241141 -9.84254
10702000 76.926 -9.61342 -7.26128 0.992444 5350.62 241143 -9.84269
10703000 76.9637 -9.61314 -7.26064 0.992414 5351.29 241150 -9.84252
10704000 77.0209 -9.61246 -7.26012 0.992559 5351.71 241115 -9.84201
10705000 76.999 -9.61302 -7.25988 0.992413 5352.74 241150 -9.84251
10706000 77.0765 -9.61322 -7.26009 0.992229 5351.78 241195 -9.84294
10707000 76.9879 -9.61368 -7.26009 0.992305 5353.2 241177 -9.84314
10708000 76.8053 -9.61422 -7.2605 0.992425 5354.13 241148 -9.84313
10709000 76.9102 -9.61368 -7.25934 0.992371 5355.27 241161 -9.8429
10710000 77.0859 -9.61271 -7.25871 0.992376 5354.49 241159 -9.84246
10711000 77.0099 -9.61292 -7.2583 0.992403 5356.07 241153 -9.84244
10712000 76.9514 -9.61356 -7.25941 0.99235 5354.76 241166 -9.84291
10713000 76.9464 -9.61344 -7.25864 0.992357 5356.2 241164 -9.84277
10714000 77.0065 -9.61306 -7.25821 0.992437 5356.82 241145 -9.84258
10715000 76.8883 -9.61368 -7.25886 0.992573 5357.44 241112 -9.84284
10716000 76.8311 -9.61432 -7.25929 0.992565 5357.85 241114 -9.84331
10717000 77.0163 -9.61321 -7.25818 0.992562 5357.86 241114 -9.84275
10718000 77.0826 -9.61242 -7.25724 0.992589 5358.37 241108 -9.84216
10719000 77.0378 -9.61273 -7.25719 0.992637 5359.41 241096 -9.84234
10720000 76.9442 -9.61276 -7.25682 0.992634 5360.31 241097 -9.84209
10721000 76.9027 -9.61306 -7.25768 0.99263 5359.02 241098 -9.84226
10722000 77.075 -9.61195 -7.25562 0.9927 5361.56 241081 -9.84167
10723000 77.1416 -9.61194 -7.25602 0.992672 5360.46 241088 -9.84185
