# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
122000 76.8412 0.06075 1.7185e-05 6.78304e-05 0.158317 -77127.4 -78959.6 1832.16 -77128.4 0.936281 -0.210333
123000 77.0107 0.06125 4.6162e-05 4.85057e-05 0.15899 -77118.7 -78954.9 1836.2 -77120.5 0.936367 -0.423701
124000 76.9419 0.06175 -0.00013582 -4.92786e-05 0.159172 -77119.9 -78954.5 1834.56 -77116.1 0.936346 1.09692
125000 76.9933 0.06225 0.000104879 0.000117505 0.161108 -77112.3 -78948.1 1835.79 -77116 0.936375 -0.95937
126000 76.9214 0.06275 -0.000137999 -0.00013631 0.161015 -77112.9 -78947 1834.08 -77110.4 0.936408 0.702415
127000 76.8939 0.06325 0.000135249 0.000136268 0.16141 -77106 -78939.4 1833.42 -77107.9 0.936354 -0.461684
128000 77.1112 0.06375 -0.00014957 -7.97718e-05 0.161372 -77095.8 -78934.4 1838.6 -77095.1 0.936397 0.21701
129000 76.903 0.06425 0.000101208 -7.09361e-05 0.162766 -77104.5 -78938.1 1833.64 -77102.4 0.936611 0.615684
130000 77.1841 0.06475 -2.03318e-05 0.000132872 0.163729 -77088.8 -78929.2 1840.34 -77091.2 0.936598 -0.586791
131000 77.1541 0.06525 3.88939e-05 -0.000156802 0.165879 -77084.5 -78924.2 1839.62 -77081.9 0.936713 0.740701
132000 77.0444 0.06575 -7.85406e-05 0.000131174 0.166896 -77088 -78925 1837.01 -77091.5 0.936745 -0.921091
133000 76.9799 0.06625 3.59132e-05 3.96119e-05 0.169267 -77090.2 -78925.6 1835.47 -77089.5 0.93693 0.234241
134000 77.0073 0.06675 0.000149681 -8.97502e-05 0.169387 -77083.9 -78920 1836.12 -77083.5 0.936937 0.121908
135000 77.0164 0.06725 -0.000313708 0.000122336 0.171639 -77082.3 -78918.6 1836.34 -77083.2 0.936753 -0.217849
136000 76.9468 0.06775 8.71618e-05 2.05929e-05 0.174021 -77077.6 -78912.3 1834.68 -77077.4 0.936773 0.0947957
137000 77.0074 0.06825 7.6118e-05 -0.000154447 0.174976 -77072.4 -78908.5 1836.12 -77073.3 0.936744 -0.206232
138000 76.8873 0.06875 -7.62373e-05 7.54086e-05 0.176195 -77075.9 -78909.1 1833.26 -77074.3 0.936896 0.435413
139000 76.9022 0.06925 0.000133181 -0.000102613 0.177809 -77071.9 -78905.5 1833.62 -77073.4 0.936851 -0.383354
140000 77.0541 0.06975 -0.000119389 0.000131357 0.179159 -77061 -78898.3 1837.24 -77060.2 0.936954 0.246866
141000 77.087 0.07025 4.2506e-05 -0.000134202 0.179133 -77055.8 -78893.8 1838.02 -77054.2 0.937021 0.454877
142000 77.0396 0.07075 -4.27451e-05 -0.000100334 0.180243 -77057.4 -78894.3 1836.89 -77057.6 0.937068 -0.0304811
143000 77.0913 0.07125 -2.98738e-05 7.6819e-05 0.181048 -77051.9 -78890 1838.13 -77051.7 0.936993 0.104554
144000 76.9118 0.07175 2.98767e-05 0.000143337 0.182152 -77054.3 -78888.2 1833.85 -77056.9 0.93701 -0.653102
145000 77.0558 0.07225 8.46089e-05 -3.67268e-05 0.182828 -77045.3 -78882.6 1837.28 -77046.4 0.937143 -0.278788
146000 77.1255 0.07275 7.02406e-05 -1.52687e-05 0.184869 -77038.2 -78877.1 1838.94 -77036.9 0.937142 0.378476
147000 77.1729 0.07325 -0.000134936 -8.83797e-05 0.185777 -77034.2 -78874.3 1840.07 -77032.2 0.937163 0.596619
148000 76.957 0.07375 3.77521e-05 2.35369e-05 0.1876 -77041.6 -78876.6 1834.92 -77044.6 0.937314 -0.769754
149000 76.9976 0.07425 -4.43057e-05 1.79331e-05 0.188346 -77032.2 -78868 1835.89 -77030.3 0.937347 0.561542
150000 76.8369 0.07475 -4.42317e-05 -6.2641e-05 0.190151 -77040 -78872.1 1832.06 -77040.2 0.937407 -0.0178294
151000 77.0293 0.07525 -1.40825e-05 0.000118787 0.18982 -77023.6 -78860.2 1836.65 -77023.8 0.937445 -0.0256037
152000 77.0206 0.07575 2.09611e-05 8.23451e-07 0.189791 -77016.5 -78853 1836.44 -77017.6 0.937373 -0.219782
153000 76.923 0.07625 -4.12817e-05 -4.16132e-05 0.191175 -77022.1 -78856.2 1834.11 -77018.1 0.937262 1.10375
154000 76.8349 0.07675 -9.74365e-06 -5.39714e-05 0.193427 -77027 -78859 1832.01 -77028.2 0.937139 -0.27569
155000 77.013 0.07725 -1.34718e-05 1.1593e-05 0.193806 -77015.4 -78851.7 1836.26 -77015.8 0.937207 -0.0598255
156000 77.0455 0.07775 -5.53727e-05 4.61818e-05 0.195355 -77010.5 -78847.5 1837.03 -77010.4 0.937321 0.0856867
157000 76.9509 0.07825 1.18938e-05 -1.11164e-05 0.196511 -77014 -78848.8 1834.78 -77015.5 0.937397 -0.318481
158000 76.9615 0.07875 0.000111612 3.66907e-05 0.198199 -77011.1 -78846.1 1835.03 -77011.7 0.937524 -0.127377
159000 77.0867 0.07925 -5.00279e-05 -0.000119703 0.196804 -77000.1 -78838.1 1838.02 -76998.1 0.937406 0.577886
160000 77.0358 0.07975 -3.08083e-05 0.000207583 0.198036 -77001.9 -78838.7 1836.8 -77005.6 0.937493 -0.947506
161000 77.0956 0.08025 0.000162311 -0.000124818 0.199688 -76994.7 -78833 1838.23 -76995.4 0.937612 -0.119781
162000 76.9946 0.08075 -0.000103142 5.02965e-05 0.201614 -76995.8 -78831.6 1835.82 -76992.6 0.937576 0.89429
163000 76.9896 0.08125 -5.9136e-05 4.06576e-05 0.201634 -76989.1 -78824.8 1835.7 -76991.3 0.937531 -0.533392
164000 76.9709 0.08175 6.67408e-05 3.71161e-05 0.201675 -76986.3 -78821.6 1835.26 -76989.6 0.937662 -0.867154
165000 76.9265 0.08225 4.0519e-05 -7.35518e-05 0.202365 -76982.7 -78816.8 1834.2 -76979.6 0.937756 0.897891
166000 76.8983 0.08275 4.6517e-05 -4.50107e-05 0.203142 -76980.1 -78813.6 1833.52 -76981.3 0.937824 -0.28975
167000 76.9279 0.08325 -5.32226e-05 -9.51528e-05 0.203694 -76974.5 -78808.8 1834.23 -76973.2 0.937892 0.377098
168000 77.0359 0.08375 -0.000103802 0.000129338 0.206464 -76962.1 -78798.9 1836.81 -76960.5 0.937941 0.439702
169000 76.9372 0.08425 0.000104049 -2.8761e-05 0.208995 -76963 -78797.4 1834.45 -76965.7 0.937946 -0.690637
170000 77.0269 0.08475 4.16144e-05 -1.67169e-05 0.209237 -76954.6 -78791.2 1836.59 -76954.7 0.938012 0.0473894
171000 76.8072 0.08525 4.62909e-05 9.12262e-05 0.212442 -76965 -78796.3 1831.35 -76966.6 0.937961 -0.388024
172000 77.1529 0.08575 -0.000109572 -5.02875e-05 0.211055 -76943.7 -78783.3 1839.6 -76940.9 0.937948 0.781385
173000 77.0018 0.08625 6.22925e-06 3.18918e-05 0.214131 -76945.8 -78781.8 1835.99 -76948.7 0.938032 -0.737741
174000 77.1 0.08675 0.000199663 -2.72593e-05 0.215376 -76934.9 -78773.2 1838.33 -76934.8 0.93808 0.0790541
175000 76.9686 0.08725 -7.22982e-05 -2.22369e-05 0.216975 -76942 -78777.2 1835.2 -76942.6 0.938076 -0.134828
176000 76.9622 0.08775 -4.89018e-05 -2.94889e-05 0.216951 -76938.8 -78773.8 1835.05 -76937.1 0.937942 0.502761
177000 77.025 0.08825 -0.000183389 -5.0866e-05 0.217649 -76929.3 -78765.8 1836.55 -76927.1 0.937852 0.600944
178000 77.0259 0.08875 0.000176531 0.000130486 0.217937 -76924.7 -78761.3 1836.57 -76927.4 0.937899 -0.68164
179000 77.0261 0.08925 -0.000119174 -6.70412e-05 0.219625 -76921.1 -78757.6 1836.57 -76919.6 0.938021 0.434661
180000 77.0941 0.08975 0.00021208 7.42579e-05 0.222368 -76913.7 -78751.9 1838.19 -76919.4 0.938063 -1.49734
181000 76.929 0.09025 -0.000225594 1.31402e-05 0.222748 -76913.9 -78748.1 1834.26 -76910.2 0.938221 1.03736
182000 77.0598 0.09075 5.04678e-05 -7.21891e-06 0.223101 -76907.7 -78745.1 1837.38 -76908 0.938287 -0.0501652
