# Time-averaged data for fix printave
# TimeStep v_temp v_strain v_sigmayy v_sigmazz v_sigmayz v_etotal v_pe v_ke v_enthalpy v_density v_press
113 168.642 -0.404564 -0.514739 -0.537514 0.591006 -66096.8 -70117.8 4021.01 -51453 1.23586 5185.23
114 168.576 -0.399325 -0.515751 -0.536676 0.586082 -66096.1 -70115.5 4019.43 -51480.4 1.23581 5175.06
115 168.565 -0.394104 -0.516111 -0.534752 0.580314 -66097.2 -70116.4 4019.19 -51526.5 1.23573 5158.81
116 168.65 -0.388899 -0.516098 -0.531085 0.574581 -66100.2 -70121.4 4021.2 -51580.4 1.23562 5140.32
117 168.81 -0.38371 -0.515574 -0.527343 0.569641 -66104.8 -70129.8 4025.02 -51617.5 1.23549 5128.26
118 168.993 -0.378535 -0.513295 -0.522966 0.564921 -66110.7 -70140.1 4029.4 -51672.8 1.23534 5110.13
119 169.167 -0.373374 -0.50915 -0.517959 0.561523 -66118.1 -70151.6 4033.53 -51749.2 1.23517 5085.02
120 169.319 -0.368224 -0.503885 -0.513908 0.55863 -66126.6 -70163.7 4037.15 -51840.6 1.23499 5054.98
121 169.431 -0.363083 -0.498806 -0.511047 0.556438 -66136 -70175.9 4039.83 -51924.2 1.23481 5027.99
122 169.53 -0.357948 -0.492809 -0.507872 0.55387 -66146.2 -70188.4 4042.19 -52031.6 1.23463 4992.87
123 169.655 -0.352815 -0.487349 -0.504107 0.552212 -66157.2 -70202.4 4045.17 -52143.1 1.23447 4956.66
124 169.785 -0.347681 -0.481882 -0.499751 0.551196 -66168.7 -70216.9 4048.26 -52263.4 1.23432 4917.56
125 169.879 -0.342543 -0.476397 -0.496475 0.550527 -66180.4 -70230.9 4050.51 -52387 1.23419 4877.49
126 169.887 -0.337398 -0.473695 -0.494694 0.550657 -66192.1 -70242.8 4050.7 -52470.9 1.2341 4851.61
127 169.75 -0.332244 -0.472864 -0.494128 0.551206 -66203.6 -70251 4047.42 -52517 1.23404 4839.13
128 169.441 -0.327079 -0.474724 -0.495537 0.550972 -66214.6 -70254.6 4040.08 -52491.8 1.23401 4851.82
129 168.969 -0.321904 -0.477477 -0.498889 0.549877 -66225.2 -70254 4028.8 -52425.8 1.23402 4878.95
130 168.377 -0.316719 -0.480307 -0.502819 0.547881 -66235.3 -70250 4014.7 -52350.3 1.23406 4909.34
131 167.729 -0.311528 -0.485138 -0.507108 0.546219 -66245.6 -70244.8 3999.24 -52248.5 1.23411 4949.2
132 167.049 -0.30633 -0.489566 -0.512295 0.544715 -66255.6 -70238.6 3983.04 -52148.7 1.23417 4988.26
133 166.353 -0.30113 -0.495034 -0.518918 0.542604 -66265.4 -70231.8 3966.43 -52031.4 1.23423 5033.46
134 165.654 -0.29593 -0.499067 -0.524788 0.540695 -66275.5 -70225.2 3949.76 -51943.4 1.23428 5068.33
135 164.98 -0.290732 -0.502843 -0.528421 0.539351 -66285.5 -70219.2 3933.7 -51885.8 1.23431 5092.42
136 164.384 -0.285539 -0.504635 -0.528408 0.538775 -66295.7 -70215.2 3919.48 -51890.8 1.23433 5094.27
137 163.936 -0.280352 -0.507101 -0.526837 0.538174 -66306.2 -70215 3908.8 -51898.9 1.23432 5095.11
138 163.665 -0.275172 -0.51061 -0.524141 0.536265 -66317.2 -70219.5 3902.34 -51895.6 1.23429 5100.02
139 163.533 -0.27 -0.513823 -0.52132 0.534571 -66328.9 -70228.1 3899.19 -51898 1.23424 5103.13
140 163.454 -0.264838 -0.515794 -0.519467 0.533455 -66341.5 -70238.8 3897.31 -51890.8 1.23418 5109.87
141 163.31 -0.259686 -0.51556 -0.516396 0.533143 -66354.7 -70248.6 3893.87 -51907 1.23409 5108.45
142 163.001 -0.254545 -0.513489 -0.512371 0.533129 -66368.2 -70254.7 3886.51 -51958.5 1.23399 5094.6
143 162.502 -0.249416 -0.509471 -0.507909 0.533267 -66381.9 -70256.5 3874.63 -52039.8 1.23387 5070.2
144 161.862 -0.244295 -0.505002 -0.50297 0.534241 -66395.5 -70254.9 3859.35 -52135.4 1.23373 5040.67
145 161.148 -0.239181 -0.501423 -0.498866 0.535341 -66408.7 -70251.1 3842.32 -52214.3 1.2336 5016.93
146 160.401 -0.23407 -0.499861 -0.496154 0.535282 -66421.6 -70246.1 3824.53 -52243.7 1.23347 5010.54
147 159.677 -0.228962 -0.498452 -0.494662 0.534505 -66434.1 -70241.3 3807.27 -52270.6 1.23334 5004.91
148 159.048 -0.223854 -0.49682 -0.492921 0.533885 -66446.2 -70238.4 3792.26 -52318.9 1.23322 4991.6
149 158.593 -0.218746 -0.494082 -0.490745 0.532218 -66458.2 -70239.6 3781.42 -52385.8 1.2331 4971.77
150 158.358 -0.213637 -0.491281 -0.488931 0.530616 -66470.3 -70246.1 3775.81 -52451.4 1.23299 4952.41
151 158.301 -0.208526 -0.489849 -0.487147 0.529296 -66482.4 -70256.9 3774.45 -52510.8 1.2329 4935.35
152 158.34 -0.203411 -0.48753 -0.486723 0.528516 -66494.7 -70270.1 3775.38 -52601.4 1.23282 4907.38
153 158.373 -0.198292 -0.485897 -0.487893 0.527823 -66506.9 -70283 3776.18 -52678.8 1.23277 4884.13
154 158.334 -0.193167 -0.487263 -0.488706 0.528071 -66518.9 -70294.1 3775.23 -52728.6 1.23274 4870.69
155 158.187 -0.188036 -0.491116 -0.490782 0.529709 -66530.6 -70302.4 3771.74 -52735.7 1.23274 4872.31
156 157.888 -0.182899 -0.497715 -0.495616 0.532474 -66541.6 -70306.2 3764.6 -52676.3 1.23277 4897.29
157 157.407 -0.17776 -0.504661 -0.502639 0.535756 -66551.7 -70304.8 3753.14 -52588.6 1.23282 4932.01
158 156.802 -0.172621 -0.510999 -0.510918 0.538827 -66560.7 -70299.4 3738.71 -52478.4 1.23288 4974.35
159 156.168 -0.167486 -0.515203 -0.518561 0.540387 -66569.1 -70292.7 3723.6 -52380.1 1.23294 5012.3
160 155.586 -0.162359 -0.515997 -0.523952 0.541013 -66577.1 -70286.8 3709.7 -52340.4 1.233 5029.42
161 155.085 -0.157242 -0.51564 -0.52963 0.541365 -66585.2 -70283 3697.77 -52295.5 1.23305 5048.35
162 154.641 -0.152134 -0.514657 -0.535124 0.542091 -66593.1 -70280.3 3687.18 -52236.7 1.23309 5072.07
163 154.264 -0.147034 -0.51344 -0.539365 0.5424 -66600.9 -70279.1 3678.21 -52181 1.23311 5094.6
164 153.957 -0.141943 -0.511983 -0.541443 0.542787 -66609.2 -70280.1 3670.88 -52129 1.23312 5115.88
165 153.682 -0.136859 -0.511195 -0.540695 0.542896 -66617.3 -70281.6 3664.33 -52090.8 1.23309 5132.17
166 153.479 -0.131781 -0.510466 -0.538538 0.542738 -66625.8 -70285.3 3659.48 -52075.2 1.23304 5140.47
167 153.402 -0.126708 -0.510532 -0.535941 0.541864 -66634.9 -70292.5 3657.64 -52062.3 1.23297 5147.92
168 153.425 -0.121639 -0.510545 -0.532316 0.540495 -66644.9 -70303.1 3658.18 -52071.7 1.23286 5147.68
169 153.45 -0.116576 -0.51102 -0.527569 0.539516 -66655.5 -70314.2 3658.78 -52101.5 1.23273 5140.34
170 153.392 -0.111516 -0.510353 -0.521249 0.538528 -66666.5 -70323.9 3657.39 -52168.6 1.23257 5119.89
171 153.201 -0.106461 -0.506321 -0.514214 0.538308 -66678.1 -70330.9 3652.84 -52278.7 1.23239 5084.33
172 152.866 -0.10141 -0.501151 -0.508272 0.538093 -66689.7 -70334.5 3644.85 -52396.5 1.2322 5046.08
173 152.419 -0.0963607 -0.495399 -0.503516 0.53738 -66701.3 -70335.5 3634.2 -52517.3 1.23201 5006.77
174 151.898 -0.09131 -0.491718 -0.500327 0.535996 -66712.9 -70334.6 3621.77 -52612.8 1.23182 4976.36
175 151.337 -0.086255 -0.489041 -0.500428 0.535312 -66724.1 -70332.5 3608.42 -52677.4 1.23165 4956.82
176 150.785 -0.081194 -0.487108 -0.501564 0.534859 -66734.8 -70330 3595.25 -52732.1 1.23149 4940.64
177 150.327 -0.0761256 -0.485231 -0.503505 0.53539 -66744.7 -70329 3584.33 -52771.8 1.23134 4929.56
178 150.056 -0.071049 -0.48258 -0.503901 0.535703 -66754.1 -70331.9 3577.86 -52821.1 1.23122 4915
179 150.022 -0.0659636 -0.479197 -0.504841 0.536449 -66763.2 -70340.2 3577.04 -52882 1.23112 4896.3
180 150.175 -0.0608681 -0.47569 -0.507283 0.537635 -66771.9 -70352.6 3580.71 -52936.2 1.23104 4879.99
181 150.409 -0.0557612 -0.475019 -0.511508 0.538398 -66780.2 -70366.5 3586.27 -52944 1.231 4879.95
182 150.616 -0.0506412 -0.477751 -0.516825 0.539115 -66788.3 -70379.5 3591.22 -52890.2 1.23097 4901.72
183 150.722 -0.0455083 -0.481644 -0.521869 0.540216 -66795.9 -70389.6 3593.73 -52822.5 1.23098 4928.28
184 150.759 -0.0403643 -0.484361 -0.526365 0.540697 -66803 -70397.6 3594.62 -52772.6 1.23099 4948.46
185 150.829 -0.0352118 -0.485658 -0.530925 0.540968 -66810.2 -70406.5 3596.29 -52736.1 1.23102 4963.95
186 150.975 -0.0300524 -0.487469 -0.535313 0.541388 -66817.7 -70417.5 3599.78 -52694.1 1.23105 4981.56
187 151.156 -0.024887 -0.489413 -0.539333 0.54195 -66825.2 -70429.3 3604.1 -52643.9 1.23108 5002.02
188 151.31 -0.019717 -0.491497 -0.542341 0.542746 -66832.8 -70440.5 3607.77 -52575.1 1.23112 5029.11
189 151.383 -0.0145434 -0.490364 -0.544012 0.544045 -66840.6 -70450.1 3609.51 -52538.9 1.23114 5044.74
190 151.339 -0.00936751 -0.487729 -0.544213 0.546061 -66848.5 -70456.9 3608.45 -52538.5 1.23116 5047.73
191 151.196 -0.00418888 -0.486363 -0.545699 0.548072 -66856.3 -70461.3 3605.04 -52519.9 1.23117 5057.09
192 150.977 0.000993818 -0.486464 -0.547563 0.551027 -66863.7 -70463.6 3599.81 -52514.5 1.23116 5061.58
193 150.738 0.00618112 -0.488359 -0.549367 0.553452 -66871 -70465.1 3594.12 -52501.4 1.23114 5068.69
194 150.544 0.0113728 -0.491414 -0.551368 0.555981 -66878.1 -70467.6 3589.49 -52469.4 1.23111 5082.36
195 150.387 0.0165675 -0.492834 -0.551147 0.557758 -66884.9 -70470.6 3585.75 -52469.5 1.23106 5084.48
196 150.283 0.0217635 -0.493032 -0.547406 0.558701 -66891.6 -70474.8 3583.27 -52521.8 1.23099 5068.13
197 150.245 0.0269599 -0.494102 -0.54201 0.558408 -66898.5 -70480.8 3582.36 -52578.8 1.23091 5050.16
198 150.218 0.0321564 -0.494485 -0.53499 0.556525 -66905.7 -70487.4 3581.73 -52663.5 1.23083 5022.5
